Date,Open,High,Low,Close,Volume
2007-12-19,41.9616804600047,42.036434173583984,41.9616804600047,42.036434173583984,47900
2007-12-20,42.07382924758536,42.07382924758536,42.05306625366211,42.05306625366211,1500
2007-12-21,42.15270826907935,42.169320554032254,41.9575178814694,42.007354736328125,23500
2007-12-24,42.08211135864258,42.08211135864258,42.08211135864258,42.08211135864258,100
2007-12-26,42.065527183081365,42.11536407470703,42.065527183081365,42.11536407470703,400
2007-12-27,42.11576261255752,42.11576261255752,42.05336825546678,42.08248519897461,1300
2007-12-28,42.09494536667172,42.09910583496094,42.08246713531155,42.09910583496094,2900
2007-12-31,42.16569246385588,42.17817070463571,42.157371520996094,42.157371520996094,1600
2008-01-02,42.07420520321304,42.23226829936509,42.07420520321304,42.21562957763672,7600
2008-01-03,42.33203858012402,42.33203858012402,42.290443420410156,42.290443420410156,2300
2008-01-04,42.31961614386737,42.31961614386737,42.28634187633175,42.31129837036133,1800
2008-01-07,42.36951336528942,42.40694808959961,42.29880121480794,42.40694808959961,11000
2008-01-08,42.52342196755177,42.52342196755177,42.11162093112782,42.51094055175781,45700
2008-01-09,42.51924105280736,42.51924105280736,42.47764587402344,42.47764587402344,1400
2008-01-10,42.46519005244801,42.515106201171875,42.46519005244801,42.515106201171875,300
2008-01-11,42.43603284363737,42.45683201258952,42.36116027832031,42.36116027832031,1800
2008-01-14,42.46933319800005,42.506771087646484,42.46933319800005,42.506771087646484,13100
2008-01-15,42.53589275406507,42.57748794555664,42.53589275406507,42.57748794555664,104100
2008-01-16,42.569175884328644,42.6357307434082,42.473507241289724,42.6357307434082,3100
2008-01-17,42.62740262545073,42.62740262545073,42.5525300139159,42.59828567504883,45700
2008-01-18,42.45267042658279,42.627375190062125,42.4485131317079,42.62321472167969,4300
2008-01-22,42.42772465622277,42.43188512565376,42.24054478743689,42.41940689086914,6000
2008-01-23,42.444365450640454,42.53171627194274,42.38613156977226,42.42772674560547,12000
2008-01-24,42.54005142797882,42.54005142797882,42.32791499245603,42.43606185913086,26900
2008-01-25,42.45269693638997,42.53173001747115,42.45269693638997,42.50261306762695,1400
2008-01-28,42.47349893259273,42.48597717285156,42.47349893259273,42.48597717285156,2000
2008-01-29,42.519230749971534,42.519230749971534,42.41524124145508,42.41524124145508,1200
2008-01-30,42.38198886610122,42.544212341308594,42.38198886610122,42.544212341308594,2400
2008-01-31,42.55252147525629,42.564999712423266,42.49012711591249,42.556678771972656,600
2008-02-01,42.74303631263309,42.74303631263309,42.44214621985883,42.55915832519531,7300
2008-02-04,42.575923919677734,42.575923919677734,42.575923919677734,42.575923919677734,1100
2008-02-05,42.601020097209286,42.601020097209286,42.41714181194102,42.479827880859375,11600
2008-02-06,42.47978162850991,42.496498107910156,42.47978162850991,42.496498107910156,1900
2008-02-07,42.42128046369794,42.42128046369794,42.22068587597771,42.3460578918457,11200
2008-02-08,42.132929318784186,42.18307876586914,42.08277987169923,42.18307876586914,7300
2008-02-11,42.21233511995913,42.21233511995913,42.09949965226385,42.16218566894531,4300
2008-02-12,42.14131829136935,42.17475128173828,42.06609884555742,42.17475128173828,3300
2008-02-13,42.158008512122,42.254127502441406,42.158008512122,42.254127502441406,3200
2008-02-14,42.26665544619959,42.26665544619959,42.21650600213207,42.24993896484375,3500
2008-02-15,42.22487007542107,42.329345703125,42.22487007542107,42.329345703125,900
2008-02-19,42.13290315120117,42.13290315120117,42.01171112060547,42.01171112060547,2200
2008-02-20,42.01171112060547,42.01171112060547,42.01171112060547,42.01171112060547,0
2008-02-21,42.05354898230285,42.05354898230285,41.915643509758276,41.965789794921875,1600
2008-02-22,42.12040328979492,42.12040328979492,42.12040328979492,42.12040328979492,1700
2008-02-25,42.14967813313431,42.17475128173828,42.14967813313431,42.17475128173828,2100
2008-02-26,42.14546012948706,42.21650277856761,42.14546012948706,42.21232604980469,1100
2008-02-27,42.27503192171899,42.31682154738679,42.27503192171899,42.29592514038086,20600
2008-02-28,42.254139935229034,42.25831985473633,42.254139935229034,42.25831985473633,217400
2008-02-29,42.37115712342667,42.387873615063846,42.32100764851515,42.38369369506836,3000
2008-03-03,42.410507282242314,42.410507282242314,42.2720229973551,42.3895263671875,3500
2008-03-04,42.28463467078894,42.38954890702927,42.25106134677721,42.334991455078125,4100
2008-03-05,42.381163852751406,42.39375305175781,42.343396255732195,42.39375305175781,3400
2008-03-06,42.397950193606825,42.397950193606825,42.330806732177734,42.330806732177734,900
2008-03-07,42.301410754026584,42.301410754026584,42.259442508643176,42.288818359375,3600
2008-03-10,42.30140182496836,42.30140182496836,42.293006896972656,42.293006896972656,1300
2008-03-11,42.255279541015625,42.255279541015625,42.19652779603867,42.255279541015625,1500
2008-03-12,42.30983753410371,42.30983753410371,42.27626419067383,42.27626419067383,5500
2008-03-13,42.293052057060294,42.31403619772928,42.1293860053793,42.1755485534668,6000
2008-03-14,42.31401737357179,42.36017990112305,42.255265647911806,42.36017990112305,7000
2008-03-17,42.21749149375861,42.27204895019531,42.18811563326526,42.27204895019531,700
2008-03-18,42.200681034101116,42.48185348510742,42.18809184409261,42.48185348510742,6600
