Date,Open,High,Low,Close,Volume
2007-04-11,32.49494552612305,32.5074019476857,32.49494552612305,32.49494552612305,1900
2007-04-12,32.5167350769043,32.5167350769043,32.49493693888498,32.5167350769043,6100
2007-04-13,32.50741916201043,32.53855904449747,32.45759582519531,32.45759582519531,3400
2007-04-16,32.470028414470534,32.470028414470534,32.43266153051432,32.44511795043945,7600
2007-04-17,32.43268776053713,32.51053866616692,32.42957305908203,32.42957305908203,28100
2007-04-18,32.445144655685056,32.470055140219685,32.43268822550717,32.43891525268555,6300
2007-04-19,32.44822738497982,32.56344747716585,32.40463110703245,32.55099105834961,47500
2007-04-20,32.55412389574824,32.55412389574824,32.52609634384036,32.532325744628906,4900
2007-04-23,32.5696744986645,32.59147501345714,32.526078220717125,32.55099105834961,1700
2007-04-24,32.56968392798624,32.79389477995249,32.51674591455522,32.775211334228516,398500
2007-04-25,32.78455113076543,32.825035095214844,32.78455113076543,32.825035095214844,16300
2007-04-26,32.83127827222595,32.88421630859375,32.787681962767685,32.88421630859375,48200
2007-04-27,32.85619112786515,32.88421630859375,32.85619112786515,32.88421630859375,8300
2007-04-30,32.8717617866273,32.893559942620264,32.80014029228794,32.887332916259766,15500
2007-05-01,32.87265393860787,32.922618270147325,32.87265393860787,32.89139175415039,8600
2007-05-02,32.897641686291,32.910132771295295,32.85080071313263,32.87890625,4700
2007-05-03,32.903858752923696,32.93820861010694,32.85077109391314,32.88199996948242,17200
2007-05-04,32.897629076139715,32.925734602233824,32.85391148659773,32.922611236572266,4600
2007-05-07,32.88827192424885,32.919498443603516,32.8820275733502,32.919498443603516,4200
2007-05-08,32.956983428762655,32.96010679653923,32.92887788363655,32.94449234008789,16100
2007-05-09,32.9725672632144,32.97569062831596,32.838293535431355,32.85702896118164,9400
2007-05-10,33.00692689137785,33.0412767703628,32.94759723148314,32.97570037841797,17400
2007-05-11,32.9882066952407,33.03192431006097,32.96322452036302,32.99445343017578,12200
2007-05-14,33.00380501565853,33.006925999169,32.96008742221037,32.99131393432617,11600
2007-05-15,33.00691807029511,33.07874117509536,32.96632385253906,32.96632385253906,39400
2007-05-16,33.04753143623453,33.05689915412841,33.044408069459635,33.053775787353516,78100
2007-05-17,33.06627332709352,33.078764414200755,33.00382027398861,33.04441452026367,14500
2007-05-18,33.08500230781005,33.08500230781005,33.053775787353516,33.053775787353516,5200
2007-05-21,33.08186284308296,33.08810719071369,33.053757322671,33.084983825683594,14600
2007-05-22,33.1255927538571,33.128713737619435,33.01629876141664,33.08811950683594,10200
2007-05-23,33.07560523984442,33.13493724376436,33.00690552634316,33.063114166259766,22500
2007-05-24,33.11310781864169,33.11310781864169,33.053775762118015,33.072513580322266,17100
2007-05-25,33.091239658242166,33.24737459868311,33.03815435027548,33.11934280395508,7400
2007-05-29,33.00689077578014,33.01313750099519,32.969419954200326,32.988155364990234,4900
2007-05-30,33.05999318468511,33.08185196785109,33.02251996393115,33.063114166259766,4300
2007-05-31,33.06629479683322,33.06629479683322,32.99135060796028,33.01008605957031,6200
2007-06-01,33.00566482543945,33.01194398531816,32.955421963563715,33.00566482543945,13500
2007-06-04,33.0339241027832,33.04020565827157,32.977402081945314,33.0339241027832,21800
2007-06-05,33.037072141430464,33.037072141430464,32.98683166503906,32.98683166503906,4500
2007-06-06,32.971105303825446,32.98994516880037,32.933423178165405,32.94598388671875,74600
2007-06-07,32.889445261137176,32.889445261137176,32.71987937499595,32.7921028137207,12100
2007-06-08,32.72304442875068,32.741884298175194,32.63198106701428,32.70420455932617,17800
