Date,Open,High,Low,Close,Volume
1998-12-22,9.340618192052547,9.398276329040527,9.340618192052547,9.398276329040527,7400
1998-12-23,9.409809862639216,9.502062900508228,9.39827823290559,9.438639640808105,24000
1998-12-24,9.571255667811334,9.611617088317871,9.525129134472484,9.611617088317871,3200
1998-12-28,9.565486908660999,9.571252019295681,9.525125503540039,9.525125503540039,17200
1998-12-29,9.553956957103605,9.732696533203125,9.553956957103605,9.732696533203125,2200
1998-12-30,9.726934824054384,9.744231572715185,9.651978492736816,9.651978492736816,63400
1998-12-31,9.65197829766707,9.686573201959783,9.640446662902832,9.640446662902832,64800
1999-01-04,9.6519715519158,9.790351072373372,9.559718538277416,9.582781791687012,10400
1999-01-05,9.640444625764204,9.744229316711426,9.640444625764204,9.744229316711426,2600
1999-01-06,9.859544673915288,10.020987510681152,9.859544673915288,10.020987510681152,16200
1999-01-07,9.974857936806393,10.07864258585987,9.963326309133784,10.009452819824219,27400
1999-01-08,10.067114035471398,10.113240560261646,10.003690767719721,10.020987510681152,37200
1999-01-11,10.055585602453663,10.067117237318861,9.88837760074341,9.969099044799805,126200
1999-01-12,9.819180209298326,9.848008570365272,9.698097432877276,9.70962905883789,6600
1999-01-13,9.479000111843677,9.755759239196777,9.479000111843677,9.755759239196777,6800
1999-01-14,9.663505254374162,9.709631771101485,9.4905308166467,9.536657333374023,73200
1999-01-15,9.663507612468107,9.669274132300961,9.611615972322035,9.657742500305176,69600
1999-01-19,9.767294842709777,9.807656269035457,9.651978492736816,9.651978492736816,8200
1999-01-20,9.7903541739763,9.905670477556706,9.74999417155802,9.813417434692383,7000
1999-01-21,9.790351606348654,9.801883233682398,9.698098587678702,9.721161842346191,63000
1999-01-22,9.571258022483997,9.796125631666728,9.548194750140663,9.767295837402344,24600
1999-01-25,9.721166052056487,9.767292581366362,9.67503952274661,9.744229316711426,16200
1999-01-26,9.801886674296648,9.974861145019531,9.773058299677759,9.974861145019531,7400
1999-01-27,9.986395445134905,10.009458714061314,9.963332176208496,9.963332176208496,3800
1999-01-28,9.9863905671809,10.06711196899414,9.9863905671809,10.06711196899414,8600
1999-01-29,10.10171090864891,10.17090070939308,10.03252110790474,10.136305809020996,13600
1999-02-01,10.182427001459509,10.1881935189983,10.124768864418401,10.159363746643066,12200
1999-02-02,10.078643950100602,10.078643950100602,9.940264399298306,10.032517433166504,41800
1999-02-03,10.00945225020879,10.205489909487072,9.99792062319242,10.193958282470703,46200
1999-02-04,10.257388664158343,10.268920297615706,10.124774175563633,10.136305809020996,39000
1999-02-05,10.032517690224577,10.095942356468852,9.882606506347656,9.882606506347656,11600
1999-02-08,9.969093428762955,10.044048309326172,9.842245516704875,10.044048309326172,16400
1999-02-09,9.917202628619298,9.928734259582809,9.732696533203125,9.732696533203125,18800
1999-02-10,9.721164902239614,9.79035468802068,9.67503837838557,9.732696533203125,18400
1999-02-11,9.79035654294203,10.061350625763088,9.761528163906206,10.049818992614746,24400
1999-02-12,9.917199277432166,9.928730904498947,9.807649524132401,9.871072769165039,11600
1999-02-16,9.957564797084844,10.055582963884083,9.951798277330234,9.9979248046875,18600
1999-02-17,10.020990348524517,10.165136483149682,9.963332176208496,9.963332176208496,29400
1999-02-18,9.963329513638007,9.974861145019531,9.876842982111487,9.974861145019531,7000
1999-02-19,9.986394864511439,10.026756286621094,9.957566483864664,10.026756286621094,1800
1999-02-22,10.05557862488042,10.28044605255127,10.05557862488042,10.28044605255127,28000
1999-02-23,10.286210951434182,10.297742578061351,10.14783143190816,10.22855281829834,13600
1999-02-24,10.29774029940775,10.366930043860657,10.101702690124512,10.101702690124512,18000
1999-02-25,10.078645065254758,10.090176695764203,9.836480824556418,9.9863920211792,38200
1999-02-26,9.974861174070716,10.113240751052045,9.974861174070716,10.072880744934082,17000
1999-03-01,10.044047010845123,10.078641891479492,9.986388876454509,10.078641891479492,17200
1999-03-02,10.101702690124512,10.222785446751576,10.101702690124512,10.101702690124512,36200
1999-03-03,10.113242271095594,10.130540424653137,10.049818992614746,10.049818992614746,2000
1999-03-04,10.274683754095872,10.297747017292494,10.170899069711064,10.263152122497559,10800
